customer_id,tenure,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
2306,57,71.13390897961327,6408.106814859844,Female,1,Yes,No,No,Yes,No,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer,0
2307,66,100.66858547635796,7719.625492334074,Female,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,One year,No,Credit card,1
2308,16,24.986457649417886,1294.8223713610314,Male,0,Yes,No,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,0
2309,51,80.34042122202459,244.31705471644582,Male,0,Yes,No,No,No,No,No,No,No internet service,No internet service,Yes,No,Two year,No,Electronic check,0
2310,39,100.6778142506314,6964.813805501522,Female,0,No,Yes,No,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,0
2311,40,35.69172720372272,1642.6593326525701,Female,0,No,Yes,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,1
2312,38,21.50225419805663,435.5822563912275,Female,0,No,No,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,0
2313,60,51.271329514145805,1364.759487493812,Female,0,No,No,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card,0
2314,59,78.81437067295983,3134.507798825777,Female,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,0
2315,10,33.82831734047477,1832.1990425813826,Male,0,No,No,No,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,1
2316,64,62.61223709724855,2511.5036698935,Male,1,Yes,No,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,0
2317,63,75.23214973742779,7804.823006297366,Male,0,No,Yes,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer,0
2318,49,79.88830947573172,5664.8037988843425,Male,0,Yes,No,Yes,No phone service,No,No,No,Yes,Yes,No,No internet service,Two year,No,Credit card,0
2319,64,47.44117210003751,5726.314653200311,Female,0,No,Yes,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,1
2320,32,60.00296359862914,848.0144603505903,Female,0,No,No,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,0
2321,7,97.83392290675587,5883.5771215992645,Male,0,Yes,No,No,Yes,No,No internet service,No,No internet service,No,No internet service,No,Two year,No,Bank transfer,0
2322,21,114.12146941206855,5940.820230346909,Male,0,No,Yes,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,1
2323,20,106.18803311182572,5311.985645412395,Female,1,No,No,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,1
2324,26,76.42835017334319,1904.646738383213,Male,0,No,No,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,0
2325,68,61.02928029439465,3441.985814749261,Male,0,No,Yes,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card,1
2326,15,53.295661437141824,6785.58399189004,Female,1,Yes,Yes,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,1
2327,14,32.4956566084018,5394.592871790948,Female,0,Yes,No,Yes,No,No,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,0
2328,27,30.655124721611298,5888.873796499228,Female,0,No,Yes,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,One year,No,Credit card,1
2329,40,88.83576249136577,4740.25776099389,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,1
2330,58,45.97944161711604,3651.7341329830497,Female,0,No,Yes,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,1
2331,28,45.46616864324468,6096.510879530155,Female,0,Yes,No,No,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Electronic check,1
2332,26,119.81950544777857,636.6139334938092,Male,0,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,1
2333,63,38.79259578737954,5417.969788964087,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,1
2334,66,34.80597594888297,7977.915612020365,Male,0,No,Yes,No,Yes,No,Yes,No,No,No,No,No,One year,Yes,Bank transfer,0
2335,25,29.868522775992062,6263.51624279745,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card,1
2336,3,77.98053451667963,2395.4517414618967,Male,0,Yes,No,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,1
2337,44,82.78638260021015,2294.7740081725065,Male,0,No,No,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card,0
2338,42,56.5227926256882,5371.027023688325,Female,0,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,1
2339,6,73.54133355114678,7177.24863036739,Male,0,No,Yes,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Credit card,1
2340,39,98.83995309449125,4665.802952697959,Female,0,Yes,No,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer,1
2341,52,101.81041683217484,4266.478068643461,Female,0,No,No,No,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card,1
2342,23,115.79120757156483,1367.0346573650036,Female,1,Yes,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,1
2343,50,102.42679859228745,5752.109947342551,Female,1,No,Yes,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1
2344,43,76.48414367174266,5648.159095139337,Female,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,0
2345,19,37.9656965836846,7738.915999437397,Male,0,Yes,No,No,No,DSL,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,0
2346,69,29.97635577028424,2471.5182560147487,Female,0,No,Yes,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,0
2347,51,25.45118899108592,6075.919263303501,Male,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,1
2348,11,86.65258317853838,3529.115563461269,Male,1,Yes,No,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,1
2349,12,100.75362553979932,4511.935053767466,Male,0,No,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card,0
2350,8,70.86839506840789,6549.98545924441,Female,0,No,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card,1
2351,24,25.471417483363993,1853.7608556499072,Female,0,Yes,No,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,0
2352,41,73.54705745913381,2808.663042266578,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,No,Mailed check,0
2353,36,113.57492615245503,6209.138494561016,Female,0,Yes,No,No,No phone service,No,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,1
2354,55,79.76131909324604,4606.617530774101,Male,0,No,Yes,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,One year,No,Credit card,0
2355,9,100.94274884628149,830.1410435500546,Female,1,No,No,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1
2356,47,100.01526483917506,3498.468347550253,Female,0,No,Yes,No,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card,0
2357,15,113.21290997806528,4734.403172486829,Male,0,No,Yes,No,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,1
2358,48,97.02287656498733,7285.186799915916,Male,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,1
2359,42,94.77005140130896,1589.0555945152455,Male,0,No,Yes,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,1
2360,60,43.41026649706406,6467.028450182114,Male,0,Yes,No,No,No,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,1
2361,70,25.992515532108143,1131.9334163050717,Male,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,0
2362,12,71.75994650538078,2013.661714598877,Male,1,Yes,No,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,0
2363,2,32.44342079467552,2022.416679571972,Male,0,Yes,Yes,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card,1
2364,7,116.21958762779913,7032.085647679778,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,1
2365,3,48.99247626330286,1672.2397669183981,Female,0,No,No,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card,0
2366,3,105.2944203384293,6316.989743184732,Male,0,No,No,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,1
2367,27,58.76246252024593,3748.2716187549972,Male,0,Yes,No,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,0
2368,40,52.31942498573774,7992.817065598755,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,1
2369,33,113.51585723766212,6728.822839351633,Male,0,No,No,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,1
2370,1,56.3322572086224,5943.654762137762,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Credit card,0
2371,8,59.02879086631364,6978.737822552344,Male,0,No,Yes,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,1
2372,32,30.609177961290918,5108.840101579765,Male,0,Yes,No,No,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card,0
2373,48,87.04466652825093,6764.852826575131,Male,0,No,Yes,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,1
2374,4,48.88394144775135,2162.9020941555013,Female,0,No,Yes,Yes,No phone service,No,No internet service,No,No,No,No internet service,No,Two year,Yes,Mailed check,0
2375,70,78.56041678395073,871.855367698492,Male,0,Yes,No,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,0
2376,19,79.13517040532095,4965.862855984683,Male,0,No,Yes,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,0
2377,32,91.9199695595767,3534.0541020423293,Male,0,Yes,Yes,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,0
2378,9,94.52414861724412,3468.8822828102125,Female,0,No,No,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,1
2379,12,71.44524344015394,4261.308034197365,Female,1,No,No,No,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer,1
2380,11,53.0991947603403,2954.922631367786,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,1
2381,46,103.7450894834734,5045.87029839835,Male,0,No,No,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,1
2382,16,50.98656494084847,341.4901020462763,Male,0,No,No,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,0
2383,1,70.75090944693315,7762.14160086593,Male,0,Yes,Yes,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1
2384,63,60.1252583203728,7405.201037160006,Female,0,No,No,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,0
2385,21,105.50783859696881,7488.634284397275,Female,0,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card,1
2386,30,63.19185311458288,2983.527615111375,Male,1,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,0
2387,13,58.60991888374843,4301.938565506888,Male,0,No,Yes,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,0
2388,34,88.98236928976374,7637.631764154845,Female,0,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,No,One year,No,Credit card,0
2389,4,80.24411098614428,7228.533845777934,Female,0,No,No,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,0
2390,28,30.72468334958461,6342.931359619064,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,One year,No,Credit card,1
2391,59,70.81688063439631,3317.91955979598,Male,0,Yes,No,Yes,No phone service,No,Yes,No,No,Yes,No,No,One year,No,Electronic check,0
2392,27,93.54783883332476,4558.279863139171,Male,1,No,Yes,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,1
2393,69,119.20747645913562,6364.0085463115165,Female,1,No,Yes,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,0
2394,25,82.91468339703192,2256.794764766251,Female,0,No,No,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card,0
2395,3,57.02930664413178,5048.95000900208,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card,0
2396,68,42.61515998021184,6640.6811663296685,Female,0,Yes,Yes,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,0
2397,25,107.28302341533202,5688.892854689921,Male,0,No,No,No,No,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,1
2398,20,101.45652121135028,3887.8969864089054,Female,1,Yes,No,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer,1
2399,34,43.39228207793849,4718.406040485751,Female,0,No,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1
2400,26,40.063209014657346,7910.536790851774,Female,0,No,No,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,0
2401,5,91.51367768111756,4855.7035777129595,Male,0,Yes,No,No,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,0
2402,61,51.49520619187595,6306.380256747286,Female,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,1
2403,9,50.63987983619578,5840.177638583535,Female,0,Yes,No,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Credit card,0
2404,50,35.22902470676553,5641.77586268197,Female,0,No,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card,0
2405,6,46.39755197098299,5759.315535400944,Male,0,Yes,Yes,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,1
2406,60,62.750755759264955,3689.837035123565,Female,0,No,Yes,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,1
2407,44,93.28383372724156,3845.86537869319,Male,0,No,No,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,1
2408,11,53.63080944137498,3796.11562515018,Male,0,No,No,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Mailed check,1
2409,66,52.86043394798427,362.71139697960393,Female,0,Yes,No,No,Yes,No,No,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,0
2410,47,48.49132525524358,2004.4161096253554,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,0
2411,3,67.8283667511043,1321.055652534074,Female,0,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,1
2412,30,38.06366979413153,7102.915590038333,Male,0,No,Yes,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,1
2413,21,68.56307340321256,2272.257994978297,Male,0,No,Yes,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,1
